mc	mn	onset	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
82	82	1/2	#vii%7		a	i		#vii%7	#vii	%	7				%7	1	1	5, 4, 11, 3		5.0	5.0
83	83	0	I		a	i		I	I						M	1	1	0, 4, 1		0.0	0.0
83	83	1/4	I64		a	i		I64	I		64				M	1	1	1, 0, 4		0.0	1.0
83	83	3/8	#vi2		a	i		#vi2	#vi		2				mm7	1	1	1, 3, 0, 4		3.0	1.0
84	84	0	I6(4)		a	i		I6(4)	I		6	4			M	1	1	-1, 1, 0		0.0	-1.0
84	84	1/4	#viio6		a	i		#viio6	#vii	o	6				o	1	1	2, -1, 5		5.0	2.0
84	84	1/2	#vii%7		a	i		#vii%7	#vii	%	7				%7	1	1	5, 4, 11, 3		5.0	5.0
85	85	0	I		a	i		I	I						M	1	1	0, 4, 1		0.0	0.0
85	85	1/4	I64		a	i		I64	I		64				M	1	1	1, 0, 4		0.0	1.0
85	85	3/8	#vi2		a	i		#vi2	#vi		2				mm7	1	1	1, 3, 0, 4		3.0	1.0
86	86	0	IVM7(+2)		a	i		IVM7(+2)	IV	M	7	+2			MM7	1	1	-1, 3, 0, 4	1	-1.0	-1.0
86	86	1/8	IVM7		a	i		IVM7	IV	M	7				MM7	1	1	-1, 3, 0, 4		-1.0	-1.0
87	87	0	#viio		a	i		#viio	#vii	o					o	1	1	5, 2, -1		5.0	5.0
88	88	0	IVM7(+2)		a	i		IVM7(+2)	IV	M	7	+2			MM7	1	1	-1, 3, 0, 4	1	-1.0	-1.0
88	88	1/8	IVM7		a	i		IVM7	IV	M	7				MM7	1	1	-1, 3, 0, 4		-1.0	-1.0
89	89	0	ii		a	i		ii	ii						m	1	1	2, -1, 3		2.0	2.0
89	89	1/4	ii64		a	i		ii64	ii		64				m	1	1	3, 2, -1		2.0	3.0
89	89	1/2	ii2		a	i		ii2	ii		2				mm7	1	1	0, 2, -1, 3		2.0	0.0
90	90	0	#vii%7		a	i		#vii%7	#vii	%	7				%7	1	1	5, 4, 11, 3		5.0	5.0
91	91	0	V7/#vi		a	i		V7/#vi	V		7		#vi		Mm7	1	1	4, 8, 5, 2		4.0	4.0
91	91	1/4	V2/#vi		a	i		V2/#vi	V		2		#vi		Mm7	1	1	2, 4, 8, 5		4.0	2.0
92	92	0	#vi		a	i		#vi	#vi						m	1	1	3, 0, 4		3.0	3.0
93	93	0	IV		a	i		IV	IV						M	1	1	-1, 3, 0		-1.0	-1.0
94	94	1/4	IV(2)		a	i		IV(2)	IV			2			M	1	1	1, 3, 0		-1.0	1.0
94	94	1/2	IV		a	i		IV	IV						M	1	1	-1, 3, 0		-1.0	-1.0
95	95	0	ii7		a	i		ii7	ii		7				mm7	1	1	2, -1, 3, 0		2.0	2.0
96	96	0	IV		a	i		IV	IV						M	1	1	-1, 3, 0		-1.0	-1.0
96	96	1/2	ii		a	i		ii	ii						m	1	1	2, -1, 3		2.0	2.0
97	97	0	i		a	i		i	i						m	1	1	0, -3, 1		0.0	0.0
97	97	3/16	V7	v7	a	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
97	97	1/4	i		a	i		i	i						m	1	1	0, -3, 1		0.0	0.0
97	97	5/8	V/III		a	i		V/III	V				III		M	1	1	-2, 2, -1		-2.0	-2.0
98	98	0	III		a	i		III	III						M	1	1	-3, 1, -2		-3.0	-3.0
98	98	3/16	V7/III		a	i		V7/III	V		7		III		Mm7	1	1	-2, 2, -1, -4		-2.0	-2.0
98	98	1/4	III		a	i		III	III						M	1	1	-3, 1, -2		-3.0	-3.0
98	98	5/8	V/III		a	i		V/III	V				III		M	1	1	-2, 2, -1		-2.0	-2.0
99	99	0	i		a	i		i	i						m	1	1	0, -3, 1		0.0	0.0
99	99	3/16	V7	v7	a	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
99	99	1/4	i		a	i		i	i						m	1	1	0, -3, 1		0.0	0.0
99	99	5/8	V/III		a	i		V/III	V				III		M	1	1	-2, 2, -1		-2.0	-2.0
100	100	0	III		a	i		III	III						M	1	1	-3, 1, -2		-3.0	-3.0
100	100	3/16	V7		a	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1.0	1.0
100	100	1/4	III		a	i		III	III						M	1	1	-3, 1, -2		-3.0	-3.0
100	100	5/8	v		a	i		v	v						m	1	1	1, -2, 2		1.0	1.0
102	102	1/4	III		a	i		III	III						M	1	1	-3, 1, -2		-3.0	-3.0
102	102	1/2	v64		a	i		v64	v		64				m	1	1	2, 1, -2		1.0	2.0
103	103	0	i\\		a	i		i	i					\\	m	1	1	0, -3, 1		0.0	0.0
