mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
28	28	329/4	329/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	511												
28	28	165/2	165/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	512												
28	28	331/4	331/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	513												
28	28	83	83	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	514												
28	28	333/4	333/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	515												
28	28	167/2	167/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	516												
28	28	335/4	335/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	517												
28	28	81	81	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	518												
28	28	82	82	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	519												
28	28	83	83	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	520												
28	28	81	81	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	521												
29	29	84	84	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	522									33			
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	523									33			
29	29	86	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	524									33			
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	525												
29	29	84	84	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	526												
29	29	337/4	337/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	527												
29	29	169/2	169/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	528												
29	29	339/4	339/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	529												
29	29	85	85	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	530												
29	29	341/4	341/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	531												
29	29	171/2	171/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	532												
29	29	343/4	343/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	533												
29	29	86	86	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	534												
29	29	345/4	345/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	535												
29	29	173/2	173/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	536												
29	29	347/4	347/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	537												
29	29	84	84	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	538												
29	29	171/2	171/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	539												
29	29	86	86	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	540												
29	29	173/2	173/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	541												
29	29	84	84	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	542												
30	30	87	87	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	543									40			
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	544									40			
30	30	88	88	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	545									40			
30	30	89	89	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	546									40			
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	547									40			
30	30	87	87	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	548												
30	30	349/4	349/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	549												
30	30	175/2	175/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	550												
30	30	351/4	351/4	0.0	3/16	3/16	StaffText	3/4	1	2	0							poco a poco cresc.									
30	30	351/4	351/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	551												
30	30	88	88	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	552												
30	30	353/4	353/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	553												
30	30	177/2	177/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	554												
30	30	355/4	355/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	555												
30	30	89	89	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	556												
30	30	357/4	357/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	557												
30	30	179/2	179/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	558												
30	30	359/4	359/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	559												
30	30	175/2	175/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	560												
30	30	88	88	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	561												
30	30	87	87	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	562									41			
30	30	177/2	177/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	563									41			
30	30	89	89	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	564									41			
30	30	179/2	179/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	565									41			
31	31	90	90	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	566									40			
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	567									40			
31	31	91	91	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	568									40			
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	569									40			
31	31	92	92	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	570												
31	31	90	90	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	571												
31	31	361/4	361/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	572												
31	31	181/2	181/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	573												
31	31	363/4	363/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	574												
31	31	91	91	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	575												
31	31	365/4	365/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	576												
31	31	183/2	183/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	577												
31	31	367/4	367/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	578												
31	31	92	92	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	579												
31	31	369/4	369/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	580												
31	31	185/2	185/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	581												
31	31	371/4	371/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	582												
31	31	181/2	181/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	583												
31	31	91	91	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	584												
31	31	183/2	183/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	585												
31	31	92	92	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	586												
31	31	90	90	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	587												
32	32	93	93	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	588												
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	589												
32	32	94	94	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	590												
32	32	95	95	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	591												
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	592												
32	32	93	93	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	593												
32	32	373/4	373/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	594												
32	32	187/2	187/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	595												
32	32	375/4	375/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	596												
32	32	94	94	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	597												
32	32	377/4	377/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	598												
32	32	189/2	189/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	599												
32	32	379/4	379/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	600												
32	32	95	95	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	601												
32	32	381/4	381/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	602												
32	32	191/2	191/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	603												
32	32	383/4	383/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	604												
32	32	187/2	187/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	605												
32	32	94	94	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	606												
32	32	93	93	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	607									42			
32	32	189/2	189/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	608									42			
32	32	95	95	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	609									42			
32	32	191/2	191/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	610									42			
33	33	96	96	0.0	0	0	StaffText	3/4	1	1	0							più cresc.									
33	33	96	96	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	611									43			
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	612									43			
33	33	97	97	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	613									43			
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	614									43			
33	33	98	98	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	615									43			
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	616												
33	33	96	96	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	617												
33	33	385/4	385/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	618												
33	33	193/2	193/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	619												
33	33	387/4	387/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	620												
33	33	97	97	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	621												
33	33	389/4	389/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	622												
33	33	195/2	195/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	623												
33	33	391/4	391/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	624												
33	33	98	98	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	625												
33	33	393/4	393/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	626												
33	33	197/2	197/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	627												
33	33	395/4	395/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	628												
33	33	193/2	193/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	629									44			
33	33	97	97	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	630									44			
33	33	195/2	195/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	631									44			
33	33	98	98	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	632									44			
33	33	197/2	197/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	633												
33	33	96	96	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	634									42			
34	34	99	99	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	635									45			
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	636									45			
34	34	100	100	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	637									45			
34	34	201/2	201/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	638									45			
34	34	101	101	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	639									45			
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	640												
34	34	99	99	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	641												
34	34	397/4	397/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	642												
34	34	199/2	199/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	643												
34	34	399/4	399/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	644												
34	34	100	100	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	645												
34	34	401/4	401/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	646												
34	34	201/2	201/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	647												
34	34	403/4	403/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	648												
34	34	101	101	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	649												
34	34	405/4	405/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	650												
34	34	203/2	203/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	651												
34	34	407/4	407/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	652												
34	34	99	99	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	653									46			
34	34	199/2	199/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	654									46			
34	34	100	100	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	655									46			
34	34	201/2	201/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	656									46			
34	34	101	101	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	657									46			
34	34	203/2	203/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	658												
34	34	99	99	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	659												
35	35	102	102	0.0	0	0	Dynamic	3/4	1	1	0					f											
35	35	102	102	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	660									47			
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	661									47			
35	35	102	102	0.25	0	0	Chord	3/4	1	2	1/16		1/16	1	662												
35	35	409/4	409/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16		1/16	1	663												
35	35	205/2	205/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16		1/16	1	664												
35	35	411/4	411/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16		1/16	1	665												
35	35	103	103	0.25	1/4	1/4	Chord	3/4	1	2	1/16		1/16	1	666												
35	35	413/4	413/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16		1/16	1	667												
35	35	207/2	207/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16		1/16	1	668												
35	35	415/4	415/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16		1/16	1	669												
35	35	104	104	0.25	1/2	1/2	Chord	3/4	1	2	1/16		1/16	1	670												
35	35	417/4	417/4	0.25	9/16	9/16	Chord	3/4	1	2	1/16		1/16	1	671												
35	35	209/2	209/2	0.25	5/8	5/8	Chord	3/4	1	2	1/16		1/16	1	672												
35	35	419/4	419/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16		1/16	1	673												
35	35	205/2	205/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	674									48			
35	35	103	103	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	675									48			
35	35	104	104	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	676									48			
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	677												
35	35	103	103	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	678												
35	35	102	102	3.0	0	0	Chord	3/4	2	3	3/4		1/2	3/2	679												
36	36	105	105	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	680									49			
36	36	421/4	421/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	681									49			
36	36	211/2	211/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	682									49			
36	36	423/4	423/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	683									49			
36	36	106	106	0.0	1/4	1/4	StaffText	3/4	1	1	0							dim.						49			
36	36	106	106	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	684									49			
36	36	425/4	425/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	685									49			
36	36	213/2	213/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	686									49			
36	36	427/4	427/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	687									49			
36	36	107	107	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	688									49			
36	36	429/4	429/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	689									49			
36	36	215/2	215/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	690									49			
36	36	431/4	431/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	691												
36	36	105	105	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	692									50			
36	36	211/2	211/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	693									50			
36	36	106	106	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	694									50			
36	36	213/2	213/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	695									50			
36	36	107	107	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	696												
36	36	105	105	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	697												
37	37	108	108	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	698									51			
37	37	433/4	433/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	699									51			
37	37	217/2	217/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	700									51			
37	37	435/4	435/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	701									51			
37	37	109	109	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	702									51			
37	37	437/4	437/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	703									51			
37	37	219/2	219/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	704									51			
37	37	439/4	439/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	705									51			
37	37	110	110	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	706									51			
37	37	441/4	441/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	707									51			
37	37	221/2	221/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	708									51			
37	37	443/4	443/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	709												
37	37	217/2	217/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	710									52			
37	37	109	109	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	711									52			
37	37	110	110	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	712									52			
37	37	221/2	221/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	713												
37	37	109	109	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	714												
37	37	108	108	3.0	0	0	Chord	3/4	2	3	3/4		1/2	3/2	715												
38	38	111	111	0.0	0	0	Dynamic	3/4	1	1	0					p											
38	38	111	111	0.0	0	0	Spanner	3/4	1	1	0																3
38	38	111	111	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	716									53			3
38	38	445/4	445/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	717									53			3
38	38	223/2	223/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	718									53			3
38	38	447/4	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	719												3
38	38	112	112	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	720									54			3
38	38	449/4	449/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	721									54			3
38	38	225/2	225/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	722									54			3
38	38	451/4	451/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	723												3
38	38	113	113	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	724									55			3
38	38	453/4	453/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	725									55			3
38	38	227/2	227/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	726									55			3
38	38	455/4	455/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	727												3
38	38	111	111	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	728									56			
38	38	112	112	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	729									56			
38	38	113	113	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	730									56			
39	39	114	114	0.0	0	0	Spanner	3/4	1	1	0																
39	39	114	114	0.0	0	0	Spanner	3/4	1	1	0															4	
39	39	114	114	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	731									57		4	
39	39	457/4	457/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	732									57		4	
39	39	229/2	229/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	733									57		4	
39	39	459/4	459/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	734									57		4	
39	39	115	115	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	735									57		4	
39	39	461/4	461/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	736									57		4	
39	39	231/2	231/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	737									57		4	
39	39	463/4	463/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	738											4	
39	39	116	116	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	739									58		4	
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	740											4	
39	39	116	116	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	741											4	
39	39	114	114	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	742									56			
39	39	115	115	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	743									56			
39	39	231/2	231/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	744									56			
39	39	116	116	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	745									56			
39	39	233/2	233/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	746												
40	40	117	117	0.0	0	0	Dynamic	3/4	1	1	0					p											
40	40	117	117	0.0	0	0	Spanner	3/4	1	1	0																
40	40	117	117	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	747									59			
40	40	469/4	469/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	748									59			
40	40	235/2	235/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	749									59			
40	40	471/4	471/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	750												
40	40	118	118	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	751									60			
40	40	473/4	473/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	752									60			
40	40	237/2	237/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	753									60			
40	40	475/4	475/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	754												
40	40	119	119	0.0	1/2	1/2	StaffText	3/4	1	1	0							molto dim.									
40	40	119	119	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	755									61			
40	40	477/4	477/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	756									61			
40	40	239/2	239/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	757									61			
40	40	479/4	479/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	758												
40	40	117	117	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	759									62			
40	40	118	118	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	760									62			
40	40	119	119	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	761									62			
41	41	120	120	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	762									63			
41	41	481/4	481/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	763									63			
41	41	241/2	241/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	764									63			
41	41	483/4	483/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	765												
41	41	121	121	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	766									64			
41	41	485/4	485/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	767									64			
41	41	243/2	243/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	768									64			
41	41	487/4	487/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	769												
41	41	122	122	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	770									65			
41	41	489/4	489/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	771									65			
41	41	245/2	245/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	772									65			
41	41	491/4	491/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	773												
41	41	120	120	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	774									62			
41	41	121	121	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	775									62			
41	41	122	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	776												
42	42	123	123	0.0	0	0	Dynamic	3/4	1	1	0					pp											
42	42	123	123	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	777		articStaccatoAbove										
42	42	493/4	493/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	778		articStaccatoAbove										
42	42	247/2	247/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	779		articStaccatoAbove										
42	42	495/4	495/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	780		articStaccatoAbove										
42	42	124	124	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	781		articStaccatoAbove										
42	42	249/2	249/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	782												
42	42	249/2	249/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	783												
42	42	249/2	249/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	784									66			
42	42	499/4	499/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	785												
42	42	125	125	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	786		articStaccatoAbove										
42	42	251/2	251/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	787		articStaccatoAbove										
42	42	123	123	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	788												
