mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin
48	48	190	190	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	791												
48	48	188	188	0.0	0	0	StaffText	4/4	2	1	0							meno									
48	48	188	188	4.0	0	0	Chord	4/4	2	1	1		1	1	792									81			
48	48	188	188	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	793												
48	48	189	189	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	794												
48	48	190	190	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	795												
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	796												
49	49	192	192	0.0	0	0	Spanner	4/4	1	1	0																11
49	49	192	192	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	797									82			11
49	49	385/2	385/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	798									82			11
49	49	193	193	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	799									82			11
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	800									82			11
49	49	194	194	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	801									82			11
49	49	389/2	389/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	802									82			11
49	49	195	195	0.0	3/4	3/4	Spanner	4/4	1	1	0													82			
49	49	195	195	0.0	3/4	3/4	Spanner	4/4	1	1	0													82		11	
49	49	195	195	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	803									82		11	
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	804											11	
49	49	192	192	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	805											11	
49	49	193	193	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	806											11	
49	49	194	194	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	807											11	
49	49	195	195	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	808											11	
49	49	192	192	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	809									81			
49	49	193	193	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	810									81			
49	49	194	194	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	811									81			
49	49	195	195	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	812												
50	50	196	196	0.0	0	0	Spanner	4/4	1	1	0																
50	50	393/2	393/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	813									83			
50	50	787/4	787/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	814									83			
50	50	197	197	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	815									83			
50	50	198	198	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	816									83			
50	50	397/2	397/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	817									83			
50	50	199	199	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	818									83			
50	50	399/2	399/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	819												
50	50	197	197	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	820												
50	50	198	198	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	821												
50	50	196	196	4.0	0	0	Chord	4/4	2	1	1		1	1	822									84			
50	50	196	196	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	823												
50	50	197	197	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	824												
50	50	198	198	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	825												
50	50	199	199	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	826												
51	51	200	200	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	827									85			
51	51	401/2	401/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	828									85			
51	51	201	201	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	829									85			
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	830									85			
51	51	202	202	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	831									85			
51	51	405/2	405/2	0.0	5/8	5/8	Spanner	4/4	1	1	0													85			12
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	832									85			12
51	51	203	203	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	833									85			12
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	834									85			12
51	51	200	200	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	835												12
51	51	201	201	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	836												12
51	51	202	202	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	837												12
51	51	200	200	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	838									84			
51	51	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	839									84			
51	51	202	202	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	840												
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	841												
51	51	203	203	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	842												
51	51	407/2	407/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	843												
51	51	202	202	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	844												
52	52	204	204	0.0	0	0	Dynamic	4/4	1	1	0					mf								85			
52	52	204	204	0.0	0	0	Spanner	4/4	1	1	0													85			
52	52	204	204	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	845									85			
52	52	409/2	409/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	846									85			
52	52	205	205	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	847									85			
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	848									85			
52	52	206	206	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	849									85			
52	52	413/2	413/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	850									85			
52	52	207	207	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	851									85			
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	852									85			
52	52	204	204	4.0	0	0	Chord	4/4	1	2	1		1	1	853												
52	52	206	206	0.0	1/2	1/2	Dynamic	4/4	2	1	0					p											
52	52	206	206	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	854		articStaccatoBelow										
52	52	413/2	413/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	855		articStaccatoBelow										
52	52	204	204	4.0	0	0	Chord	4/4	2	2	1		1	1	856												
53	53	208	208	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	857									85			
53	53	417/2	417/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	858									85			
53	53	835/4	835/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	859									85			
53	53	209	209	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	860									85			
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	861												
53	53	210	210	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	862									86			
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	863									86			
53	53	211	211	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	864									86			
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	865												
53	53	208	208	4.0	0	0	Chord	4/4	1	2	1		1	1	866												
53	53	208	208	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	867		articStaccatoBelow										
53	53	417/2	417/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	868		articStaccatoBelow										
53	53	210	210	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	869		articStaccatoAbove										
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	870		articStaccatoAbove										
53	53	208	208	4.0	0	0	Chord	4/4	2	2	1		1	1	871												
54	54	212	212	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	872									87			
54	54	425/2	425/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	873									87			
54	54	213	213	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	874									87			
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	875									87			
54	54	214	214	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	876									87			
54	54	429/2	429/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	877									87			
54	54	215	215	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	878									87			
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	879									87			
54	54	212	212	4.0	0	0	Chord	4/4	1	2	1		1	1	880												
54	54	214	214	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	881		articStaccatoBelow										
54	54	429/2	429/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	882		articStaccatoBelow										
54	54	212	212	4.0	0	0	Chord	4/4	2	2	1		1	1	883												
55	55	216	216	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	884									87			
55	55	433/2	433/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	885									87			
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	886									87			
55	55	217	217	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	887									87			
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	888									87			
55	55	218	218	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	889		articStaccatoAbove										
55	55	437/2	437/2	0.0	5/8	5/8	Dynamic	4/4	1	1	0					p											
55	55	437/2	437/2	0.0	5/8	5/8	Spanner	4/4	1	1	0															12	
55	55	437/2	437/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	890									88		12	
55	55	219	219	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	891									88		12	
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	892											12	
55	55	216	216	4.0	0	0	Chord	4/4	1	2	1		1	1	893											12	
55	55	216	216	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	894		articStaccatoAbove										
55	55	433/2	433/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	895		articStaccatoAbove										
55	55	216	216	4.0	0	0	Chord	4/4	2	2	1		1	1	896												
56	56	220	220	0.0	0	0	Dynamic	4/4	1	1	0					pp											
56	56	220	220	0.0	0	0	Spanner	4/4	1	1	0																
56	56	220	220	4.0	0	0	Chord	4/4	1	1	1		1	1	897												
56	56	220	220	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	898									89			
56	56	441/2	441/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	899									89			
56	56	221	221	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	900									89			
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	901									89			
56	56	222	222	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	902									89			
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	903									89			
56	56	223	223	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	904									89			
56	56	447/2	447/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	905									89			
56	56	222	222	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	906		articStaccatoAbove										
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	907		articStaccatoAbove										
56	56	220	220	4.0	0	0	Chord	4/4	2	2	1		1	1	908												
57	57	224	224	4.0	0	0	Chord	4/4	1	1	1		1	1	909												
57	57	224	224	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	910									89			
57	57	449/2	449/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	911									89			
57	57	899/4	899/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	912									89			
57	57	225	225	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	913									89			
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	914									89			
57	57	226	226	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	915									89			
57	57	453/2	453/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	916									89			
57	57	227	227	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	917									89			
57	57	455/2	455/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	918												
57	57	224	224	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	919		articStaccatoAbove										
57	57	225	225	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	920		articStaccatoAbove										
57	57	226	226	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	921		articStaccatoAbove										
57	57	227	227	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	922		articStaccatoAbove										
58	58	228	228	4.0	0	0	Chord	4/4	1	1	1		1	1	923												
58	58	228	228	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	924									90			
58	58	457/2	457/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	925									90			
58	58	229	229	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	926									90			
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	927									90			
58	58	230	230	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	928									90			
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	929									90			
58	58	231	231	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	930									90			
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	931									90			
58	58	230	230	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	932		articStaccatoAbove										
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	933		articStaccatoAbove										
58	58	228	228	4.0	0	0	Chord	4/4	2	2	1		1	1	934												
59	59	232	232	4.0	0	0	Chord	4/4	1	1	1		1	1	935												
59	59	232	232	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	936									90			
59	59	465/2	465/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	937									90			
59	59	931/4	931/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	938									90			
59	59	233	233	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	939									90			
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	940									90			
59	59	234	234	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	941												
59	59	469/2	469/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	942									91			
59	59	235	235	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	943									91			
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	944												
59	59	232	232	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	945		articStaccatoAbove										
59	59	233	233	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	946		articStaccatoAbove										
59	59	234	234	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	947		articStaccatoAbove										
59	59	235	235	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	948		articStaccatoAbove										
60	60	236	236	0.0	0	0	StaffText	4/4	1	1	0							poco a poco cresc.									
60	60	236	236	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	949									92			
60	60	473/2	473/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	950									92			
60	60	237	237	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	951									92			
60	60	475/2	475/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	952												
60	60	238	238	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	953									93			
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	954									93			
60	60	239	239	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	955									93			
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	956												
60	60	236	236	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	957												
60	60	237	237	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	958												
60	60	238	238	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	959												
60	60	239	239	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	960												
60	60	236	236	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	961									94			
60	60	237	237	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	962									94			
60	60	238	238	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	963									94			
60	60	239	239	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	964												
61	61	240	240	4.0	0	0	Chord	4/4	1	1	1		1	1	965												
61	61	240	240	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	966									95			
61	61	481/2	481/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	967									95			
61	61	241	241	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	968									95			
61	61	483/2	483/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	969									95			
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	970												
61	61	242	242	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	971									96			
61	61	485/2	485/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	972									96			
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	973												
61	61	243	243	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	974									97			
61	61	487/2	487/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	975												
61	61	240	240	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	976									98			
61	61	481/2	481/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	977									98			
61	61	241	241	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	978									98			
61	61	483/2	483/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	979									98			
61	61	967/4	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	980												
61	61	242	242	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	981									99			
61	61	485/2	485/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	982									99			
61	61	971/4	971/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	983												
61	61	243	243	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	984									100			
61	61	487/2	487/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	985												
61	61	240	240	4.0	0	0	Chord	4/4	2	2	1		1	1	986												
62	62	244	244	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	987									101			
62	62	489/2	489/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	988									101			
62	62	245	245	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	989									101			
62	62	491/2	491/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	990												
62	62	246	246	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	991									102			
62	62	493/2	493/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	992									102			
62	62	247	247	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	993									102			
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	994												
62	62	244	244	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	995												
62	62	245	245	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	996												
62	62	246	246	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	997												
62	62	247	247	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	998												
62	62	244	244	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	999									103			
62	62	245	245	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1000									103			
62	62	246	246	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1001									103			
62	62	247	247	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1002												
63	63	248	248	0.0	0	0	StaffText	4/4	1	1	0							sempre cresc.									
63	63	248	248	4.0	0	0	Chord	4/4	1	1	1		1	1	1003												
63	63	248	248	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1004									104			
63	63	497/2	497/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1005									104			
63	63	249	249	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1006									104			
63	63	499/2	499/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1007									104			
63	63	999/4	999/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1008												
63	63	250	250	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1009									105			
63	63	501/2	501/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1010									105			
63	63	1003/4	1003/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1011												
63	63	251	251	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1012									106			
63	63	503/2	503/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1013												
63	63	248	248	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1014												
63	63	497/2	497/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1015												
63	63	249	249	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1016												
63	63	499/2	499/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1017												
63	63	999/4	999/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1018												
63	63	250	250	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1019												
63	63	501/2	501/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1020												
63	63	1003/4	1003/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1021												
63	63	251	251	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1022												
63	63	503/2	503/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1023												
63	63	248	248	4.0	0	0	Chord	4/4	2	2	1		1	1	1024												
64	64	252	252	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1025									107			
64	64	505/2	505/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1026									107			
64	64	253	253	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1027									107			
64	64	507/2	507/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1028									107			
64	64	1015/4	1015/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1029												
64	64	254	254	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1030									108			
64	64	509/2	509/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1031									108			
64	64	1019/4	1019/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1032												
64	64	255	255	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1033									109			
64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1034												
64	64	252	252	4.0	0	0	Chord	4/4	1	2	1		1	1	1035												
64	64	252	252	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1036									110			
64	64	505/2	505/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1037									110			
64	64	253	253	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1038									110			
64	64	507/2	507/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1039									110			
64	64	1015/4	1015/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1040												
64	64	254	254	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1041									111			
64	64	509/2	509/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1042									111			
64	64	1019/4	1019/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1043												
64	64	255	255	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1044									112			
64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1045												
64	64	252	252	4.0	0	0	Chord	4/4	2	2	1		1	1	1046												
65	65	256	256	0.0	0	0	Dynamic	4/4	1	1	0					f											
65	65	256	256	0.0	0	0	Spanner	4/4	1	1	0														0		
65	65	256	256	0.0	0	0	Spanner	4/4	1	1	0														0		13
65	65	256	256	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1047										0		13
65	65	256	256	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1048										0		13
65	65	256	256	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1049										0		13
65	65	256	256	0.0	0	0	Chord	4/4	1	1	0	grace32after	1/32	1	1050										0		13
65	65	256	256	4.0	0	0	Chord	4/4	1	1	1		1	1	1051										0		13
65	65	256	256	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1052		articAccentBelow										
65	65	257	257	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1053												
65	65	258	258	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1054		articAccentAbove										
65	65	259	259	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1055		articAccentBelow										
66	66	260	260	0.0	0	0	Dynamic	4/4	1	1	0					f											
66	66	260	260	0.0	0	0	Spanner	4/4	1	1	0																
66	66	260	260	0.0	0	0	Spanner	4/4	1	1	0																
66	66	260	260	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1056												
66	66	262	262	0.0	1/2	1/2	Dynamic	4/4	1	1	0					sf											
66	66	262	262	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1057									113			
66	66	262	262	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	1058												
66	66	260	260	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1059												
66	66	521/2	521/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1060												
66	66	261	261	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1061		articAccentBelow										
66	66	523/2	523/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1062		articAccentAbove										
